id;url;highestBuyOrder;lowestSellOrder;sellsPerMonth;tracked;updatedAt;sellOrders;buyOrders
176010574;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29;71992;82277;0;false;1689335500491;198;2
176098197;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29;66167;0;0;false;1689251986047;0;0
176023430;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Slaughter%20%28Field-Tested%29;54910;139072;0;false;1689335510506;92;1
29755843;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Tiger%20Tooth%20%28Factory%20New%29;63746;83978;0;false;1689335515484;446;5
30742361;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Damascus%20Steel%20%28Field-Tested%29;60818;78344;0;false;1689335520520;140;2
157245930;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Freehand%20%28Field-Tested%29;72798;113131;0;false;1689335525503;153;1
156332954;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Autotronic%20%28Minimal%20Wear%29;70533;92100;0;false;1689335530577;154;4
49430996;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Hot%20Rod%20%28Factory%20New%29;83380;95604;0;false;1689335535684;1123;10
176209706;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20X-Ray%20%28Field-Tested%29;83797;124712;0;false;1689335540521;424;2
49430987;https://steamcommunity.com/market/listings/730/AUG%20%7C%20Akihabara%20Accept%20%28Field-Tested%29;75800;96141;0;false;1689335545516;372;6
