176263406;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Imminent%20Danger%20%28Field-Tested%29;73152;117557
32626483;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Damascus%20Steel%20%28Field-Tested%29;73877;103405
9885808;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Slaughter%20%28Minimal%20Wear%29;57340;126910
30769648;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29;43500;null
9688037;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29;62618;84887
175896340;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AWP%20%7C%20Oni%20Taiji%20%28Factory%20New%29;79448;null
49511758;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Poseidon%20%28Field-Tested%29;83392;105759
9750652;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Blue%20Steel%20%28Field-Tested%29;66000;100121
9684089;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Urban%20Masked%20%28Field-Tested%29;38175;101462
9675162;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Stained%20%28Field-Tested%29;47463;64981
161632453;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Freehand%20%28Factory%20New%29;41503;64217
9697138;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Slaughter%20%28Factory%20New%29;35969;89900
15992952;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29;61491;null
45190872;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29;15948;96420
8998115;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Vulcan%20%28Minimal%20Wear%29;76000;120000
157342421;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29;71042;100275
176099429;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Slaughter%20%28Field-Tested%29;75440;null
171839202;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Bright%20Water%20%28Factory%20New%29;75919;null
176049537;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29;19068;77390
15005293;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29;74950;96563
1546557;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fire%20Serpent%20%28Field-Tested%29;83928;101610
9677907;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Boreal%20Forest%20%28Field-Tested%29;45517;93200
176077821;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Urban%20Masked%20%28Factory%20New%29;42880;91966
176003362;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29;64004;null
176051454;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29;49708;null
176092170;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29;35500;98466
